GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,5.8828998,5.9 [5.3-6.5],5.2708846,6.5394513
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_TOTAL,Total,57.8,57.8 [25-133],25.0,133.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_TOTAL,Total,13.6,13.6 [5.6-31.4],5.6,31.4
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1995,1995,1995,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,1.339675,1.3 [0.9-1.9],0.91044474,1.8807156
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1990,1990,1990,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,15.802445,15.8 [12.2-19.6],12.247936,19.576737
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.1822528,1.2 [0.9-1.5],0.87532233,1.5426102
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,1997,1997,1997,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,5.4267682,5.4 [3.7-7.6],3.6579933,7.6054357
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1995,1995,1995,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,4.3568179,4.4 [2.5-7.0],2.4700679,6.9520295
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,54.744083,54.7 [52.2-57.4],52.151692,57.406074
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.3567487,1.4 [0.9-1.9],0.9162277,1.9014139
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2021,2021,2021,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.3871779,1.4 [0.9-2.0],0.90070963,2.0248735
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2012,2012,2012,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,12.3,12.3 [4.5-22.9],4.5,22.9
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,11.4,11.4 [4.4-21.0],4.4,21.0
LBW_NUMBER,Low birth weight number (in thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/low-birth-weight-%28in-thousands%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,,,,4.8,4.8 [4.7-5.0],4.7,5.0
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,1993,1993,1993,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,10.506533,10.5 [9.1-12.0],9.1408238,11.955452
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2003,2003,2003,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,5.8954418,5.9 [5.0-7.0],4.9545772,7.0124879
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2013,2013,2013,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,20.351484,20.4 [19.4-21.3],19.364704,21.349071
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1997,1997,1997,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,4.564352,4.6 [2.9-6.8],2.8758429,6.7711629
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1998,1998,1998,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,18.644004,18.6 [16.5-21.0],16.464621,20.956017
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,6.2768452,6.3 [5.1-7.7],5.0799411,7.6685287
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,7.1566001,7.2 [6.3-8.1],6.3030593,8.0616191
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2021,2021,2021,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,6.9241934,6.9 [5.8-8.1],5.8486283,8.1295133
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,23.475432,23.5 [21.1-26.0],21.092238,25.952834
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1993,1993,1993,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,3.5255518,3.5 [1.8-6.1],1.7922565,6.0905173
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,2.6087608,2.6 [1.8-3.6],1.7844427,3.6324196
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,195.8,195.8 [69.8-366.8],69.8,366.8
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2009,2009,2009,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,5.4888587,5.5 [4.9-6.1],4.9049795,6.1096091
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,57.168704,57.2 [54.9-59.4],54.914522,59.363782
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,1990,1990,1990,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,3.7665967,3.8 [2.7-5.1],2.6504168,5.0962832
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_TOTAL,Total,11.1,11.1 [5.7-25.5],5.7,25.5
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,23.559448,23.6 [21.3-26.0],21.252234,26.013374
PRETERMBIRTH_RATE,Preterm birth rate (per 100 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/preterm-birth-rate-per-100-live-births,2011,2011,2011,EUR,Europe,CHE,Switzerland,,,,7.26567,7.3 [7.0-7.5],7.02539,7.50507
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1991,1991,1991,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,1.1917093,1.2 [0.7-1.8],0.72622411,1.8373698
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2009,2009,2009,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,3.139573,3.1 [2.4-4.0],2.4133643,3.987084
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2011,2011,2011,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,11.043653,11.0 [9.4-12.8],9.4116382,12.750477
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2022,2022,2022,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,1.6595118,1.7 [1.3-2.1],1.2694744,2.1351378
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1990,1990,1990,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,16.93829,16.9 [11.8-22.7],11.789919,22.730963
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,1995,1995,1995,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,1.6433097,1.6 [1.1-2.3],1.1299208,2.3296347
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,1992,1992,1992,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,9.3994252,9.4 [8.2-10.7],8.1570715,10.736115
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,34.665704,34.7 [31.9-37.6],31.882823,37.55663
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2013,2013,2013,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,57.348853,57.3 [55.1-59.5],55.110961,59.532124
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2001,2001,2001,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,5.3138148,5.3 [3.7-7.4],3.6694076,7.3511064
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,15.4,15.4 [6.1-26.3],6.1,26.3
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,8.3,8.3 [3.3-14.0],3.3,14.0
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,22.799648,22.8 [21.6-24.0],21.621256,24.022967
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1996,1996,1996,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,4.979391,5.0 [3.5-6.8],3.5032995,6.7811996
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1993,1993,1993,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,1.3692296,1.4 [0.8-2.2],0.78458246,2.1674521
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,23.293771,23.3 [20.8-25.9],20.777152,25.939018
